Aura;title;skill_1;;Level;Based On;Targets;Hits;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Slitherbrute;Rusty Gash ;Level 2;Damage +5%;ATK;1;1;Enemy;30;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Rusty Gash ;Level 3;Chance +5%;ATK;1;1;Enemy;35;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Rusty Gash ;Level 4;Damage +5%;ATK;1;1;Enemy;35;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Rusty Gash ;Level 5;Chance +5%;ATK;1;1;Enemy;40;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Rusty Gash ;Level 6;Chance +10%;ATK;1;1;Enemy;50;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Essence Snatch ;Level 1;-;ATK;1;1;Enemy;-;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Essence Snatch ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Essence Snatch ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Essence Snatch ;Level 4;Damage +5%;ATK;1;1;Enemy;-;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Essence Snatch ;Level 5;Damage +5%;ATK;1;1;Enemy;-;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Essence Snatch ;Level 6;Cooldown -1;ATK;1;1;Enemy;-;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Punish Hubris ;Level 1;-;ATK;1;1;Enemy;-;-;Dec Meter Per Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Slitherbrute;Punish Hubris ;Level 2;Cooldown -1;ATK;1;1;Enemy;-;-;Dec Meter Per Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Crystal Bolt ;Level 1;-;ATK;1;1;Enemy;30;15;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Crystal Bolt ;Level 2;Damage +5%;ATK;1;1;Enemy;30;15;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Crystal Bolt ;Level 3;Damage +5%;ATK;1;1;Enemy;30;15;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Crystal Bolt ;Level 4;Damage +5%;ATK;1;1;Enemy;30;15;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Crystal Bolt ;Level 5;Damage +10%;ATK;1;1;Enemy;30;15;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Magic Arrows ;Level 1;-;ATK;1;2;Enemy;20;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Magic Arrows ;Level 2;Damage +5%;ATK;1;2;Enemy;20;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Magic Arrows ;Level 3;Damage +5%;ATK;1;2;Enemy;20;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Magic Arrows ;Level 4;Chance +10%;ATK;1;2;Enemy;30;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Magic Arrows ;Level 5;Damage +10%;ATK;1;2;Enemy;30;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Magic Arrows ;Level 6;Cooldown -1;ATK;1;2;Enemy;30;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Vine Trap ;Level 1;-;ATK;random;3;Enemy;30;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Vine Trap ;Level 2;Damage +5%;ATK;random;3;Enemy;30;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Vine Trap ;Level 3;Damage +5%;ATK;random;3;Enemy;30;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Sorceress;Vine Trap ;Level 4;Cooldown -1;ATK;random;3;Enemy;30;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Razing Hand ;Level 1;-;ATK;1;1;Enemy;-;1 turn;Decrease Bomb;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Razing Hand ;Level 2;Damage +5%;ATK;1;1;Enemy;-;1 turn;Decrease Bomb;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Razing Hand ;Level 3;Damage +5%;ATK;1;1;Enemy;-;1 turn;Decrease Bomb;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Razing Hand ;Level 4;Damage +5%;ATK;1;1;Enemy;-;1 turn;Decrease Bomb;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Razing Hand ;Level 5;Damage +5%;ATK;1;1;Enemy;-;1 turn;Decrease Bomb;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Raining Fire ;Level 1;-;ATK;Random;3;Enemy;-;1 turn;Decrease Bomb;Target;1;Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Raining Fire ;Level 2;Damage +5%;ATK;Random;3;Enemy;-;1 turn;Decrease Bomb;Target;1;Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Raining Fire ;Level 3;Damage +5%;ATK;Random;3;Enemy;-;1 turn;Decrease Bomb;Target;1;Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Raining Fire ;Level 4;Damage +5%;ATK;Random;3;Enemy;-;1 turn;Decrease Bomb;Target;1;Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Raining Fire ;Level 5;Damage +5%;ATK;Random;3;Enemy;-;1 turn;Decrease Bomb;Target;1;Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Magma Blast ;Level 1;-;ATK;ALL;2;Enemy;50;-;Bomb;All Enemy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Magma Blast ;Level 2;Damage +10%;ATK;ALL;2;Enemy;50;-;Bomb;All Enemy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Magma Blast ;Level 3;Chance +10%;ATK;ALL;2;Enemy;60;-;Bomb;All Enemy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Magma Blast ;Level 4;Chance +15%;ATK;ALL;2;Enemy;75;-;Bomb;All Enemy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Magma Blast ;Level 5;Cooldown -1;ATK;ALL;2;Enemy;75;-;Bomb;All Enemy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Souldrinker;Set Ablaze [Passive] ;Level 1;-;-;ALL;1;Enemy;80;-;2x bomb;All Enemy;2;After Death;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Bewildering Blow ;Level 1;-;DEF;1;1;Enemy;35;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Bewildering Blow ;Level 2;Damage +5%;DEF;1;1;Enemy;35;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Bewildering Blow ;Level 3;Damage +5%;DEF;1;1;Enemy;35;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Bewildering Blow ;Level 4;Damage +10%;DEF;1;1;Enemy;35;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Bewildering Blow ;Level 5;Chance +15%;DEF;1;1;Enemy;50;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Wave of Despair ;Level 1;-;DEF;Random;3;Enemy;75;-;Remove 1 Buff;Target;-;-;-;-;Provoke;Target;1;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Wave of Despair ;Level 2;Damage +10%;DEF;Random;3;Enemy;75;-;Remove 1 Buff;Target;-;-;-;-;Provoke;Target;1;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Wave of Despair ;Level 3;Chance +10%;DEF;Random;3;Enemy;85;-;Remove 1 Buff;Target;-;-;-;-;Provoke;Target;1;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Wave of Despair ;Level 4;Damage +10%;DEF;Random;3;Enemy;85;-;Remove 1 Buff;Target;-;-;-;-;Provoke;Target;1;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Wave of Despair ;Level 5;Chance +15%;DEF;Random;3;Enemy;100;-;Remove 1 Buff;Target;-;-;-;-;Provoke;Target;1;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Reign of Terror ;Level 1;-;DEF;ALL;2;Enemy;-;1 turn;inc debuffs;All Enemy;1;-;-;30;Shield per DMG;Self;2;-;-;10;Inc DMG per Debuff;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Reign of Terror ;Level 2;Damage +10%;DEF;ALL;2;Enemy;-;1 turn;inc debuffs;All Enemy;1;-;-;30;Shield per DMG;Self;2;-;-;10;Inc DMG per Debuff;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Reign of Terror ;Level 3;Shield +10%;DEF;ALL;2;Enemy;-;1 turn;inc debuffs;All Enemy;1;-;-;40;Shield per DMG;Self;2;-;-;10;Inc DMG per Debuff;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Reign of Terror ;Level 4;Shield +10%;DEF;ALL;2;Enemy;-;1 turn;inc debuffs;All Enemy;1;-;-;50;Shield per DMG;Self;2;-;-;10;Inc DMG per Debuff;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Soulless;Reign of Terror ;Level 5;Cooldown -1;DEF;ALL;2;Enemy;-;1 turn;inc debuffs;All Enemy;1;-;-;50;Shield per DMG;Self;2;-;-;10;Inc DMG per Debuff;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in Dungeons by 25%.;Spider;Possess ;Level 1;-;ATK;1;1;Enemy;50;-;Remove 1 Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Possess ;Level 2;Chance +5%;ATK;1;1;Enemy;55;-;Remove 1 Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Possess ;Level 3;Chance +5%;ATK;1;1;Enemy;60;-;Remove 1 Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Possess ;Level 4;Chance +5%;ATK;1;1;Enemy;65;-;Remove 1 Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Possess ;Level 5;Chance +5%;ATK;1;1;Enemy;70;-;Remove 1 Buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Calamity ;Level 1;-;ATK/HP;ALL;1;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;50;50;Dec ATK;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Calamity ;Level 2;Damage +5%;ATK/HP;ALL;1;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;50;50;Dec ATK;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Calamity ;Level 3;Damage +10%;ATK/HP;ALL;1;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;50;50;Dec ATK;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Calamity ;Level 4;Chance +10%;ATK/HP;ALL;1;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;60;50;Dec ATK;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Calamity ;Level 5;Chance +15%;ATK/HP;ALL;1;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;75;50;Dec ATK;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Calamity ;Level 6;Cooldown -1;ATK/HP;ALL;1;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;75;50;Dec ATK;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Glowing Mark ;Level 1;-;-;ALL;1;Enemy;60;60;Dec DEF;All Enemy;2;-;30;15;Weaken;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Glowing Mark ;Level 2;Chance +10%;-;ALL;1;Enemy;70;60;Dec DEF;All Enemy;2;-;40;15;Weaken;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Glowing Mark ;Level 3;Chance +10%;-;ALL;1;Enemy;80;60;Dec DEF;All Enemy;2;-;50;15;Weaken;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Glowing Mark ;Level 4;Chance +10%;-;ALL;1;Enemy;90;60;Dec DEF;All Enemy;2;-;60;15;Weaken;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Glowing Mark ;Level 5;Chance +10%;-;ALL;1;Enemy;100;60;Dec DEF;All Enemy;2;-;70;15;Weaken;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spider;Glowing Mark ;Level 6;Cooldown -1;-;ALL;1;Enemy;100;60;Dec DEF;All Enemy;2;-;70;15;Weaken;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in the Arena by 30%.;Spikehead;Stomp ;Level 1;-;ATK;1;2;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Stomp ;Level 2;Damage +5%;ATK;1;2;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Stomp ;Level 3;Damage +5%;ATK;1;2;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Stomp ;Level 4;Damage +5%;ATK;1;2;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Stomp ;Level 5;Damage +5%;ATK;1;2;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Stomp ;Level 6;Damage +10%;ATK;1;2;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Battle Cry ;Level 1;-;-;1;1;Self;-;15;Inc Crit Rate;Self;2;-;-;50;Inc ATK;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Battle Cry ;Level 2;Cooldown -1;-;1;1;Self;-;15;Inc Crit Rate;Self;2;-;-;50;Inc ATK;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Rip ;Level 1;-;ATK;1;3;Enemy;20;-;Crit Chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Rip ;Level 2;Damage +5%;ATK;1;3;Enemy;20;-;Crit Chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Rip ;Level 3;Damage +5%;ATK;1;3;Enemy;20;-;Crit Chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Rip ;Level 4;Damage +5%;ATK;1;3;Enemy;20;-;Crit Chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Rip ;Level 5;Damage +10%;ATK;1;3;Enemy;20;-;Crit Chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spikehead;Rip ;Level 6;Cooldown -1;ATK;1;3;Enemy;20;-;Crit Chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in all Battles by 10%.;Spirithost;Reap ;Level 1;-;ATK;1;1;Enemy;-;50;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Reap ;Level 2;Damage +5%;ATK;1;1;Enemy;-;50;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Reap ;Level 3;Damage +5%;ATK;1;1;Enemy;-;50;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Reap ;Level 4;Damage +5%;ATK;1;1;Enemy;-;50;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Reap ;Level 5;Damage +10%;ATK;1;1;Enemy;-;50;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Strengthen ;Level 1;-;-;ALL;1;Ally;-;50;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Strengthen ;Level 2;Cooldown -1;-;ALL;1;Ally;-;50;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Dark Gift ;Level 1;-;-;ALL;1;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;block debuffs;All Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Spirithost;Dark Gift ;Level 2;Cooldown -1;-;ALL;1;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;block debuffs;All Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Decay ;Level 1;-;ATK;1;2;Enemy;10;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Decay ;Level 2;Damage +5%;ATK;1;2;Enemy;10;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Decay ;Level 3;Damage +5%;ATK;1;2;Enemy;10;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Decay ;Level 4;Chance +5%;ATK;1;2;Enemy;15;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Decay ;Level 5;Chance +10%;ATK;1;2;Enemy;25;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Decay ;Level 6;Chance +10%;ATK;1;2;Enemy;35;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Cleansing Spell ;Level 1;-;-;1;1;Ally;-;-;Remove ALL Debuffs;Target Ally;-;-;-;40;heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Cleansing Spell ;Level 2;Heal +5%;-;1;1;Ally;-;-;Remove ALL Debuffs;Target Ally;-;-;-;45;heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Cleansing Spell ;Level 3;Heal +5%;-;1;1;Ally;-;-;Remove ALL Debuffs;Target Ally;-;-;-;50;heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Cleansing Spell ;Level 4;Cooldown -1;-;1;1;Ally;-;-;Remove ALL Debuffs;Target Ally;-;-;-;50;heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Protection ;Level 1;-;-;ALL;1;Ally;-;60;Inc DEF;All Ally;2;-;-;20;heal;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Protection ;Level 2;Heal +5%;-;ALL;1;Ally;-;60;Inc DEF;All Ally;2;-;-;25;heal;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Protection ;Level 3;Heal +5%;-;ALL;1;Ally;-;60;Inc DEF;All Ally;2;-;-;30;heal;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Steelskull;Protection ;Level 4;Cooldown -1;-;ALL;1;Ally;-;60;Inc DEF;All Ally;2;-;-;30;heal;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally C. RATE in the Arena by 16%;Stoneskin;Club ;Level 1;-;atk/hp;1;1;Enemy;50;-;Provoke;Target;1;-;-;-;Inc DMG per Max HP;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Club ;Level 2;Damage +5%;atk/hp;1;1;Enemy;50;-;Provoke;Target;1;-;-;-;Inc DMG per Max HP;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Club ;Level 3;Chance +5%;atk/hp;1;1;Enemy;55;-;Provoke;Target;1;-;-;-;Inc DMG per Max HP;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Club ;Level 4;Chance +10%;atk/hp;1;1;Enemy;65;-;Provoke;Target;1;-;-;-;Inc DMG per Max HP;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Club ;Level 5;Damage +10%;atk/hp;1;1;Enemy;65;-;Provoke;Target;1;-;-;-;Inc DMG per Max HP;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Club ;Level 6;Chance +10%;atk/hp;1;1;Enemy;75;-;Provoke;Target;1;-;-;-;Inc DMG per Max HP;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Hunker Down ;Level 1;-;-;1;1;Self;-;50;Inc Meter;Self;-;-;-;60;Inc DEF;Self;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Hunker Down ;Level 2;Cooldown -1;-;1;1;Self;-;50;Inc Meter;Self;-;-;-;60;Inc DEF;Self;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Bellow ;Level 1;-;ATK;ALL;1;Enemy;75;30;Dec SPD;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Bellow ;Level 2;Chance +5%;ATK;ALL;1;Enemy;80;30;Dec SPD;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Bellow ;Level 3;Damage +10%;ATK;ALL;1;Enemy;80;30;Dec SPD;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Stoneskin;Bellow ;Level 4;Chance +10%;ATK;ALL;1;Enemy;90;30;Dec SPD;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
