Aura;title;Skill #;skill_1;;Level;Based On;Targets;Hits;Cooldown;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Tallia;A2;Rise to Duty ;Level 4;Damage +5%;ATK;ALL;1;4;Enemy;-;25;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;75;-;Bomb;All Enemy;3;Fenax on Team;-;-;-;-;-;-;-;-;-;-;-;-
;Tallia;A2;Rise to Duty ;Level 5;Damage +10%;ATK;ALL;1;4;Enemy;-;25;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;75;-;Bomb;All Enemy;3;Fenax on Team;-;-;-;-;-;-;-;-;-;-;-;-
;Tallia;A2;Rise to Duty ;Level 6;Cooldown -1;ATK;ALL;1;3;Enemy;-;25;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;75;-;Bomb;All Enemy;3;Fenax on Team;-;-;-;-;-;-;-;-;-;-;-;-
;Tallia;A3;Awesome Presence ;Level 1;-;-;1;1;6;Self;-;-;Counter;Self;2;-;75;25;weaken;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tallia;A3;Awesome Presence ;Level 2;Chance +10%;-;1;1;6;Self;-;-;Counter;Self;2;-;75;25;weaken;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tallia;A3;Awesome Presence ;Level 3;Chance +15%;-;1;1;6;Self;-;-;Counter;Self;2;-;75;25;weaken;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tallia;A3;Awesome Presence ;Level 4;Cooldown -1;-;1;1;5;Self;-;-;Counter;Self;2;-;75;25;weaken;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A1;Metabolize ;Level 1;-;ATK;1;1;-;Enemy;-;20;Heal;Self;-;Enemy Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A1;Metabolize ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;20;Heal;Self;-;Enemy Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A1;Metabolize ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;20;Heal;Self;-;Enemy Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A1;Metabolize ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;20;Heal;Self;-;Enemy Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A1;Metabolize ;Level 5;Damage +10%;ATK;1;1;-;Enemy;-;20;Heal;Self;-;Enemy Poison;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A2;Tendon Slash ;Level 1;-;ATK;1;1;4;Enemy;50;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A2;Tendon Slash ;Level 2;Damage +5%;ATK;1;1;4;Enemy;50;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A2;Tendon Slash ;Level 3;Chance +10%;ATK;1;1;4;Enemy;60;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A2;Tendon Slash ;Level 4;Damage +10%;ATK;1;1;4;Enemy;60;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A2;Tendon Slash ;Level 5;Chance +15%;ATK;1;1;4;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A2;Tendon Slash ;Level 6;Cooldown -1;ATK;1;1;3;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A3;Toxic Nova ;Level 1;-;-;1;1;5;Self;-;99;Self DMG;Self;-;-;80;3x5;Poison x3;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A3;Toxic Nova ;Level 2;Chance +10%;-;1;1;5;Self;-;99;Self DMG;Self;-;-;90;3x5;Poison x3;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A3;Toxic Nova ;Level 3;Chance +10%;-;1;1;5;Self;-;99;Self DMG;Self;-;-;100;3x5;Poison x3;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Taurus;A3;Toxic Nova ;Level 4;Cooldown -1;-;1;1;4;Self;-;99;Self DMG;Self;-;-;100;3x5;Poison x3;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A1;Hunt Down ;Level 1;-;ATK;1;1;-;Enemy;-;10;extra crit chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A1;Hunt Down ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;10;extra crit chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A1;Hunt Down ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;10;extra crit chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A1;Hunt Down ;Level 4;Damage +10%;ATK;1;1;-;Enemy;-;10;extra crit chance;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A2;Armor Breaker ;Level 1;-;ATK;1;1;5;Enemy;15;-;Crit;Target;-;-;-;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A2;Armor Breaker ;Level 2;Damage +5%;ATK;1;1;5;Enemy;15;-;Crit;Target;-;-;-;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A2;Armor Breaker ;Level 3;Damage +10%;ATK;1;1;5;Enemy;15;-;Crit;Target;-;-;-;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A2;Armor Breaker ;Level 4;Cooldown -1;ATK;1;1;4;Enemy;15;-;Crit;Target;-;-;-;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A3;Charged Shot ;Level 1;-;ATK;1;1;5;Enemy;-;30;Dec SPD;Target;2;-;-;30;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A3;Charged Shot ;Level 2;Damage +5%;ATK;1;1;5;Enemy;-;30;Dec SPD;Target;2;-;-;30;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A3;Charged Shot ;Level 3;Damage +10%;ATK;1;1;5;Enemy;-;30;Dec SPD;Target;2;-;-;30;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A3;Charged Shot ;Level 4;Damage +10%;ATK;1;1;5;Enemy;-;30;Dec SPD;Target;2;-;-;30;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bloodfeather;A3;Charged Shot ;Level 5;Cooldown -1;ATK;1;1;4;Enemy;-;30;Dec SPD;Target;2;-;-;30;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally RESIST in the Arena by 50.;Templar;A1;Charge ;Level 1;-;DEF;1;1;-;Enemy;30;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A1;Charge ;Level 2;Damage +5%;DEF;1;1;-;Enemy;30;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A1;Charge ;Level 3;Damage +5%;DEF;1;1;-;Enemy;30;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A1;Charge ;Level 4;Chance +10%;DEF;1;1;-;Enemy;40;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A1;Charge ;Level 5;Damage +10%;DEF;1;1;-;Enemy;40;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A1;Charge ;Level 6;Chance +10%;DEF;1;1;-;Enemy;50;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A2;Taunt ;Level 1;-;DEF;Random;4;4;Enemy;25;-;Provoke;Target;1;-;-;-;Block DMG;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A2;Taunt ;Level 2;Damage +5%;DEF;Random;4;4;Enemy;25;-;Provoke;Target;1;-;-;-;Block DMG;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A2;Taunt ;Level 3;Chance +5%;DEF;Random;4;4;Enemy;30;-;Provoke;Target;1;-;-;-;Block DMG;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A2;Taunt ;Level 4;Chance +10%;DEF;Random;4;4;Enemy;10;-;Provoke;Target;1;-;-;-;Block DMG;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A2;Taunt ;Level 5;Chance +10%;DEF;Random;4;4;Enemy;50;-;Provoke;Target;1;-;-;-;Block DMG;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;A2;Taunt ;Level 6;Cooldown -1;DEF;Random;4;3;Enemy;50;-;Provoke;Target;1;-;-;-;Block DMG;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Templar;P1;Contempt [Passive] ;Level 1;-;-;Random;1;-;Enemy;-;-;ATK;Target;1;Gain Debuff;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A1;Sly Slice ;Level 1;-;ATK;1;1;-;Enemy;30;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A1;Sly Slice ;Level 2;Damage +5%;ATK;1;1;-;Enemy;30;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A1;Sly Slice ;Level 3;Chance +5%;ATK;1;1;-;Enemy;35;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A1;Sly Slice ;Level 4;Damage +5%;ATK;1;1;-;Enemy;35;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A1;Sly Slice ;Level 5;Chance +5%;ATK;1;1;-;Enemy;40;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A1;Sly Slice ;Level 6;Damage +10%;ATK;1;1;-;Enemy;40;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A2;Flying Daggers ;Level 1;-;ATK;Random;4;4;Enemy;50;-;Leech;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A2;Flying Daggers ;Level 2;Damage +5%;ATK;Random;4;4;Enemy;50;-;Leech;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A2;Flying Daggers ;Level 3;Damage +5%;ATK;Random;4;4;Enemy;50;-;Leech;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A2;Flying Daggers ;Level 4;Chance +10%;ATK;Random;4;4;Enemy;60;-;Leech;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A2;Flying Daggers ;Level 5;Chance +15%;ATK;Random;4;4;Enemy;75;-;Leech;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A2;Flying Daggers ;Level 6;Cooldown -1;ATK;Random;4;3;Enemy;75;-;Leech;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A3;Vicious Partner ;Level 1;-;-;1;1;5;Self;-;50;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;-;-;Extra Turn;Self;-;Seducer on Team;-;-;-;-;-;-;-;-;-;-;-;-
;Temptress;A3;Vicious Partner ;Level 2;Cooldown -1;-;1;1;4;Self;-;50;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;-;-;Extra Turn;Self;-;Seducer on Team;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 25%.;Terrorbeast;A1;Painful Bite ;Level 1;-;ATK;1;1;-;Enemy;20;1 turn;Inc 1 Skill Cooldown;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A1;Painful Bite ;Level 2;Damage +5%;ATK;1;1;-;Enemy;20;1 turn;Inc 1 Skill Cooldown;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A1;Painful Bite ;Level 3;Damage +10%;ATK;1;1;-;Enemy;20;1 turn;Inc 1 Skill Cooldown;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A1;Painful Bite ;Level 4;Chance +5%;ATK;1;1;-;Enemy;25;1 turn;Inc 1 Skill Cooldown;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A1;Painful Bite ;Level 5;Chance +5%;ATK;1;1;-;Enemy;30;1 turn;Inc 1 Skill Cooldown;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A2;Shriek ;Level 1;-;Max HP;Random;2;4;Enemy;-;-;DMG per Max HP;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A2;Shriek ;Level 2;Damage +5%;Max HP;Random;2;4;Enemy;-;-;DMG per Max HP;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A2;Shriek ;Level 3;Damage +5%;Max HP;Random;2;4;Enemy;-;-;DMG per Max HP;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A2;Shriek ;Level 4;Damage +10%;Max HP;Random;2;4;Enemy;-;-;DMG per Max HP;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A2;Shriek ;Level 5;Damage +10%;Max HP;Random;2;4;Enemy;-;-;DMG per Max HP;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A2;Shriek ;Level 6;Cooldown -1;Max HP;Random;2;3;Enemy;-;-;DMG per Max HP;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A3;Flesh Feast ;Level 1;-;ATK;1;2;6;Enemy;-;100;Heal;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A3;Flesh Feast ;Level 2;Damage +10%;ATK;1;2;6;Enemy;-;100;Heal;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A3;Flesh Feast ;Level 3;Damage +10%;ATK;1;2;6;Enemy;-;100;Heal;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A3;Flesh Feast ;Level 4;Cooldown -1;ATK;1;2;5;Enemy;-;100;Heal;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Terrorbeast;A3;Flesh Feast ;Level 5;Cooldown -1;ATK;1;2;4;Enemy;-;100;Heal;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally RESIST in Dungeons by 70.;Thenasil;A1;Spring Lullaby ;Level 1;-;ATK;1;1;-;Enemy;15;-;sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A1;Spring Lullaby ;Level 2;Chance +5%;ATK;1;1;-;Enemy;20;-;sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A1;Spring Lullaby ;Level 3;Chance +5%;ATK;1;1;-;Enemy;25;-;sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A1;Spring Lullaby ;Level 4;Chance +5%;ATK;1;1;-;Enemy;30;-;sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A1;Spring Lullaby ;Level 5;Chance +10%;ATK;1;1;-;Enemy;40;-;sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A1;Spring Lullaby ;Level 6;Chance +10%;ATK;1;1;-;Enemy;50;-;sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A2;Oak-Skinned ;Level 1;-;-;ALL;1;4;Ally;-;60;Inc DEF;All Ally;2;-;-;25;Heal per Self Max HP;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A2;Oak-Skinned ;Level 2;Heal +5%;-;ALL;1;4;Ally;-;60;Inc DEF;All Ally;2;-;-;30;Heal per Self Max HP;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A2;Oak-Skinned ;Level 3;Heal +5%;-;ALL;1;4;Ally;-;60;Inc DEF;All Ally;2;-;-;35;Heal per Self Max HP;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A2;Oak-Skinned ;Level 4;Heal +10%;-;ALL;1;4;Ally;-;60;Inc DEF;All Ally;2;-;-;45;Heal per Self Max HP;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A2;Oak-Skinned ;Level 5;Cooldown -1;-;ALL;1;3;Ally;-;60;Inc DEF;All Ally;2;-;-;45;Heal per Self Max HP;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A3;Wither ;Level 1;-;ATK;ALL;1;6;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A3;Wither ;Level 2;Damage +5%;ATK;ALL;1;6;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A3;Wither ;Level 3;Damage +5%;ATK;ALL;1;6;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A3;Wither ;Level 4;Damage +10%;ATK;ALL;1;6;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Thenasil;A3;Wither ;Level 5;Cooldown -1;ATK;ALL;1;5;Enemy;-;1 turn;Dec All Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A1;Ice Debris ;Level 1;-;ATK;1;1;-;Enemy;-;10;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A1;Ice Debris ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;10;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A1;Ice Debris ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;10;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A1;Ice Debris ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;10;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A1;Ice Debris ;Level 5;Damage +5%;ATK;1;1;-;Enemy;-;10;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A2;Touch of Sealing ;Level 1;-;ATK;1;1;4;Enemy;75;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A2;Touch of Sealing ;Level 2;Damage +5%;ATK;1;1;4;Enemy;75;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A2;Touch of Sealing ;Level 3;Damage +5%;ATK;1;1;4;Enemy;75;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A2;Touch of Sealing ;Level 4;Chance +10%;ATK;1;1;4;Enemy;85;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A2;Touch of Sealing ;Level 5;Chance +15%;ATK;1;1;4;Enemy;100;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A2;Touch of Sealing ;Level 6;Cooldown -1;ATK;1;1;3;Enemy;100;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A3;Uplift ;Level 1;-;-;ALL;1;5;Ally;-;30;Inc DEF;All Ally;2;-;-;25;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A3;Uplift ;Level 2;Cooldown -1;-;ALL;1;4;Ally;-;30;Inc DEF;All Ally;2;-;-;25;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Theurgist;A3;Uplift ;Level 3;Cooldown -1;-;ALL;1;3;Ally;-;30;Inc DEF;All Ally;2;-;-;25;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in the Arena by 42%.;Tomb Lord;A1;Crippling Blows ;Level 1;-;ATK;1;3;-;Enemy;-;30;Dec SPD;Target;2;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A1;Crippling Blows ;Level 2;Damage +5%;ATK;1;3;-;Enemy;-;30;Dec SPD;Target;2;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A1;Crippling Blows ;Level 3;Damage +5%;ATK;1;3;-;Enemy;-;30;Dec SPD;Target;2;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A1;Crippling Blows ;Level 4;Damage +5%;ATK;1;3;-;Enemy;-;30;Dec SPD;Target;2;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A1;Crippling Blows ;Level 5;Damage +10%;ATK;1;3;-;Enemy;-;30;Dec SPD;Target;2;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A2;Death Burst ;Level 1;-;ATK;1(ALL);1;4;Enemy;70;5;Poison;All Enemy;1;kill;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A2;Death Burst ;Level 2;Chance +5%;ATK;1(ALL);1;4;Enemy;75;5;Poison;All Enemy;1;kill;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A2;Death Burst ;Level 3;Chance +10%;ATK;1(ALL);1;4;Enemy;85;5;Poison;All Enemy;1;kill;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A2;Death Burst ;Level 4;Chance +15%;ATK;1(ALL);1;4;Enemy;100;5;Poison;All Enemy;1;kill;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A2;Death Burst ;Level 5;Cooldown -1;ATK;1(ALL);1;3;Enemy;100;5;Poison;All Enemy;1;kill;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A3;Blight ;Level 1;-;-;ALL;1;6;Enemy;-;-;Empty Meter;All Enemy;-;Enemy less than 50%;80;50;Dec ATK;All Enemy;2;-;80;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A3;Blight ;Level 2;Chance +5%;-;ALL;1;6;Enemy;-;-;Empty Meter;All Enemy;-;Enemy less than 50%;85;50;Dec ATK;All Enemy;2;-;85;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
